timestamp,city,cell_id,latitude,longitude,throughput_mbps,latency_ms,packet_loss_pct,rsrp_dbm,users_connected
2025-12-07 14:52:00,Hyderabad,HYD_C1,17.385,78.4867,153.12,19.81,0.248,-87.2,79
2025-12-07 14:52:30,Hyderabad,HYD_C1,17.385,78.4867,139.96,29.06,0.163,-88.3,41
2025-12-07 14:53:00,Hyderabad,HYD_C1,17.385,78.4867,169.89,21.5,0.302,-79.0,93
2025-12-07 14:53:30,Hyderabad,HYD_C1,17.385,78.4867,165.36,21.15,0.329,-85.3,78
2025-12-07 14:54:00,Hyderabad,HYD_C1,17.385,78.4867,159.58,22.94,0.359,-89.0,51
2025-12-07 14:54:30,Hyderabad,HYD_C1,17.385,78.4867,149.13,25.9,0.234,-84.6,57
2025-12-07 14:55:00,Hyderabad,HYD_C1,17.385,78.4867,154.64,22.78,0.325,-89.1,61
2025-12-07 14:55:30,Hyderabad,HYD_C1,17.385,78.4867,179.52,12.07,0.286,-86.0,42
2025-12-07 14:56:00,Hyderabad,HYD_C1,17.385,78.4867,154.08,20.22,0.269,-88.2,106
2025-12-07 14:56:30,Hyderabad,HYD_C1,17.385,78.4867,173.09,21.56,0.315,-81.5,59
2025-12-07 14:57:00,Hyderabad,HYD_C1,17.385,78.4867,173.29,19.17,0.141,-86.1,106
2025-12-07 14:57:30,Hyderabad,HYD_C1,17.385,78.4867,152.51,29.66,0.237,-84.1,73
2025-12-07 14:58:00,Hyderabad,HYD_C1,17.385,78.4867,179.7,26.04,0.202,-76.0,42
2025-12-07 14:58:30,Hyderabad,HYD_C1,17.385,78.4867,154.46,26.61,0.18,-84.7,52
2025-12-07 14:59:00,Hyderabad,HYD_C1,17.385,78.4867,166.83,28.51,0.223,-85.8,75
2025-12-07 14:59:30,Hyderabad,HYD_C1,17.385,78.4867,161.87,31.86,0.23,-86.6,105
2025-12-07 15:00:00,Hyderabad,HYD_C1,17.385,78.4867,159.15,23.95,0.255,-92.9,57
2025-12-07 15:00:30,Hyderabad,HYD_C1,17.385,78.4867,148.07,21.88,0.113,-76.8,91
2025-12-07 15:01:00,Hyderabad,HYD_C1,17.385,78.4867,147.08,14.89,0.338,-84.2,47
2025-12-07 15:01:30,Hyderabad,HYD_C1,17.385,78.4867,157.02,28.43,0.284,-82.1,46
2025-12-07 15:02:00,Hyderabad,HYD_C1,17.385,78.4867,150.58,24.59,0.242,-83.3,55
2025-12-07 15:02:30,Hyderabad,HYD_C1,17.385,78.4867,147.71,29.42,0.335,-82.7,54
2025-12-07 15:03:00,Hyderabad,HYD_C1,17.385,78.4867,144.23,17.62,0.238,-84.6,54
2025-12-07 15:03:30,Hyderabad,HYD_C1,17.385,78.4867,134.4,21.85,0.259,-80.7,107
2025-12-07 15:04:00,Hyderabad,HYD_C1,17.385,78.4867,148.54,23.69,0.394,-89.3,58
2025-12-07 15:04:30,Hyderabad,HYD_C1,17.385,78.4867,146.29,30.06,0.361,-82.9,50
2025-12-07 15:05:00,Hyderabad,HYD_C1,17.385,78.4867,142.34,20.95,0.131,-82.9,53
2025-12-07 15:05:30,Hyderabad,HYD_C1,17.385,78.4867,154.85,19.23,0.152,-85.3,74
2025-12-07 15:06:00,Hyderabad,HYD_C1,17.385,78.4867,153.68,28.02,0.343,-79.7,90
2025-12-07 15:06:30,Hyderabad,HYD_C1,17.385,78.4867,159.06,20.62,0.348,-72.7,67
2025-12-07 15:07:00,Hyderabad,HYD_C1,17.385,78.4867,145.67,22.57,0.371,-76.1,92
2025-12-07 15:07:30,Hyderabad,HYD_C1,17.385,78.4867,163.06,26.18,0.149,-88.4,72
2025-12-07 15:08:00,Hyderabad,HYD_C1,17.385,78.4867,164.22,26.28,0.248,-88.5,85
2025-12-07 15:08:30,Hyderabad,HYD_C1,17.385,78.4867,162.84,27.48,0.169,-84.7,47
2025-12-07 15:09:00,Hyderabad,HYD_C1,17.385,78.4867,159.96,18.12,0.319,-86.2,86
2025-12-07 15:09:30,Hyderabad,HYD_C1,17.385,78.4867,167.4,23.47,0.242,-87.0,104
2025-12-07 15:10:00,Hyderabad,HYD_C1,17.385,78.4867,170.84,22.24,0.281,-89.1,104
2025-12-07 15:10:30,Hyderabad,HYD_C1,17.385,78.4867,158.89,23.61,0.279,-82.9,104
2025-12-07 15:11:00,Hyderabad,HYD_C1,17.385,78.4867,177.04,19.86,0.151,-84.1,47
2025-12-07 15:11:30,Hyderabad,HYD_C1,17.385,78.4867,152.83,27.69,0.372,-81.1,98
2025-12-07 15:12:00,Hyderabad,HYD_C1,17.385,78.4867,182.59,22.04,0.41,-77.3,104
2025-12-07 15:12:30,Hyderabad,HYD_C1,17.385,78.4867,165.68,27.34,0.248,-86.1,56
2025-12-07 15:13:00,Hyderabad,HYD_C1,17.385,78.4867,168.42,22.27,0.301,-88.6,85
2025-12-07 15:13:30,Hyderabad,HYD_C1,17.385,78.4867,155.28,27.88,0.292,-87.3,78
2025-12-07 15:14:00,Hyderabad,HYD_C1,17.385,78.4867,161.33,22.5,0.293,-87.3,44
2025-12-07 15:14:30,Hyderabad,HYD_C1,17.385,78.4867,143.47,19.74,0.321,-76.6,86
2025-12-07 15:15:00,Hyderabad,HYD_C1,17.385,78.4867,150.4,21.75,0.337,-86.8,90
2025-12-07 15:15:30,Hyderabad,HYD_C1,17.385,78.4867,164.27,22.87,0.288,-79.2,103
2025-12-07 15:16:00,Hyderabad,HYD_C1,17.385,78.4867,154.48,21.73,0.227,-83.0,44
